"Time_Iter","Outer_Iter","Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "Cauchy[CL]"   ,   "Cauchy[CD]"   
          0,           0,         481,      0.6589044624,      -9.047571846,      -5.448653569,       -6.15278062,      -3.573260994,   0.0004817285076,       1.230885772,                 0,                 0,                 0,     0.01622944018,     -0.2132666613,       1.212269503,                 0,       2555.144139,   3.952458841e-07,   0.0001670426945
          0,           0,         482,      0.6589332337,      -9.058594602,      -5.459632656,      -6.164257633,      -3.584325007,   0.0004817167492,       1.230885765,                 0,                 0,                 0,     0.01622942099,     -0.2132666715,       1.212269493,                 0,       2555.206491,   3.799922867e-07,   0.0001624912724
          0,           0,         483,      0.6588941226,      -9.069614107,      -5.470615116,      -6.175703548,      -3.595384703,   0.0004817053724,       1.230885755,                 0,                 0,                 0,     0.01622940196,      -0.213266681,       1.212269482,                 0,       2555.266819,   3.652557807e-07,   0.0001580345166
          0,           0,         484,      0.6589531768,      -9.080628257,      -5.481601575,       -6.18711811,      -3.606438669,   0.0004816943682,       1.230885743,                 0,                 0,                 0,      0.0162293831,     -0.2132666898,       1.212269468,                 0,       2555.325169,   3.510240433e-07,    0.000153671345
          0,           0,         485,      0.6588507662,      -9.091641046,      -5.492592463,      -6.198499924,      -3.617489933,   0.0004816837276,       1.230885729,                 0,                 0,                 0,     0.01622936439,      -0.213266698,       1.212269453,                 0,       2555.381589,     3.3728479e-07,   0.0001494007256
          0,           0,         486,       0.658748751,      -9.102650456,       -5.50358831,       -6.20984939,      -3.628536608,   0.0004816734422,       1.230885714,                 0,                 0,                 0,     0.01622934586,     -0.2132667054,       1.212269436,                 0,       2555.436124,   3.240257803e-07,   0.0001452216786
          0,           0,         487,       0.658732059,      -9.113657277,      -5.514589509,      -6.221166115,      -3.639580043,   0.0004816635035,       1.230885697,                 0,                 0,                 0,      0.0162293275,     -0.2132667123,       1.212269418,                 0,       2555.488818,   3.112348227e-07,    0.000141133255
          0,           0,         488,      0.6585842724,      -9.124662429,      -5.525596534,      -6.232449519,      -3.650620717,   0.0004816539036,       1.230885679,                 0,                 0,                 0,     0.01622930931,     -0.2132667185,       1.212269398,                 0,       2555.539713,   2.988998037e-07,   0.0001371345323
          0,           0,         489,      0.6584315007,      -9.135666449,      -5.536609876,      -6.243699296,      -3.661659198,   0.0004816446342,       1.230885659,                 0,                 0,                 0,      0.0162292913,     -0.2132667242,       1.212269376,                 0,       2555.588854,   2.870086727e-07,   0.0001332246021
          0,           0,         490,      0.6582849805,      -9.146668896,      -5.547629864,       -6.25491597,      -3.672695347,   0.0004816356877,       1.230885637,                 0,                 0,                 0,     0.01622927347,     -0.2132667293,       1.212269354,                 0,        2555.63628,   2.755494617e-07,   0.0001294025747
          0,           0,         491,      0.6581550376,      -9.157670191,      -5.558656888,      -6.266098923,      -3.683729065,   0.0004816270563,       1.230885615,                 0,                 0,                 0,     0.01622925582,     -0.2132667338,        1.21226933,                 0,       2555.682033,    2.64510299e-07,   0.0001256675662
          0,           0,         492,      0.6580221731,      -9.168671218,      -5.569691331,      -6.277248573,      -3.694761632,   0.0004816187324,       1.230885591,                 0,                 0,                 0,     0.01622923835,     -0.2132667379,       1.212269305,                 0,       2555.726154,   2.538794086e-07,   0.0001220186864
          0,           0,         493,      0.6579429212,      -9.179673486,      -5.580733506,       -6.28836512,      -3.705793825,   0.0004816107086,       1.230885565,                 0,                 0,                 0,     0.01622922108,     -0.2132667414,       1.212269279,                 0,       2555.768681,   2.436451338e-07,   0.0001184550413
          0,           0,         494,      0.6578235488,      -9.190675987,      -5.591783663,      -6.299448488,      -3.716825201,   0.0004816029776,       1.230885539,                 0,                 0,                 0,     0.01622920399,     -0.2132667444,       1.212269251,                 0,       2555.809653,   2.337959359e-07,    0.000114975725
          0,           0,         495,      0.6576948401,      -9.201679631,      -5.602842145,      -6.310498386,      -3.727856641,   0.0004815955323,       1.230885512,                 0,                 0,                 0,     0.01622918709,      -0.213266747,       1.212269223,                 0,       2555.849108,   2.243204128e-07,   0.0001115798186
          0,           0,         496,      0.6577602328,      -9.212682189,      -5.613909035,      -6.321516486,       -3.73888608,   0.0004815883655,       1.230885483,                 0,                 0,                 0,     0.01622917039,     -0.2132667491,       1.212269194,                 0,       2555.887084,   2.152073054e-07,   0.0001082663855
          0,           0,         497,      0.6585154504,      -9.223688158,      -5.624984703,      -6.332501733,      -3.749917763,   0.0004815814702,       1.230885454,                 0,                 0,                 0,     0.01622915388,     -0.2132667508,       1.212269164,                 0,       2555.923618,   2.064455012e-07,   0.0001050344682
          0,           0,         498,      0.6593063013,      -9.234692905,      -5.636069086,      -6.343454778,       -3.76094706,   0.0004815748396,       1.230885423,                 0,                 0,                 0,     0.01622913757,      -0.213266752,       1.212269133,                 0,       2555.958746,   1.980240518e-07,   0.0001018830875
          0,           0,         499,      0.6595871654,      -9.245700662,      -5.647162537,      -6.354375437,      -3.771977709,   0.0004815684668,       1.230885392,                 0,                 0,                 0,     0.01622912146,     -0.2132667529,       1.212269101,                 0,       2555.992506,   1.899321817e-07,    9.88112362e-05
          0,           0,         500,      0.6597145068,      -9.256711268,      -5.658264921,      -6.365266777,      -3.783010016,    0.000481562345,        1.23088536,                 0,                 0,                 0,     0.01622910554,     -0.2132667534,       1.212269068,                 0,       2556.024932,   1.821592924e-07,   9.581787829e-05
